,dataset,workload,query_index,index_name,index_params,time_s,distcomp,recall,k
60,astro-256-100m,GaussianNoise(medium),61,dstree,,,0.000131,1.0,1
61,astro-256-100m,GaussianNoise(medium),62,dstree,,,8.92e-05,1.0,1
62,astro-256-100m,GaussianNoise(medium),63,dstree,,,0.0003226,1.0,1
63,astro-256-100m,GaussianNoise(medium),64,dstree,,,0.0001438,1.0,1
64,astro-256-100m,GaussianNoise(medium),65,dstree,,,0.000195,1.0,1
65,astro-256-100m,GaussianNoise(medium),66,dstree,,,0.000185,1.0,1
66,astro-256-100m,GaussianNoise(medium),67,dstree,,,0.000325,1.0,1
67,astro-256-100m,GaussianNoise(medium),68,dstree,,,0.0003596,1.0,1
68,astro-256-100m,GaussianNoise(medium),69,dstree,,,0.0001396,1.0,1
69,astro-256-100m,GaussianNoise(medium),70,dstree,,,0.0003804,1.0,1
70,astro-256-100m,GaussianNoise(medium),71,dstree,,,0.0001552,1.0,1
71,astro-256-100m,GaussianNoise(medium),72,dstree,,,0.0002386,1.0,1
72,astro-256-100m,GaussianNoise(medium),73,dstree,,,0.0002142,1.0,1
73,astro-256-100m,GaussianNoise(medium),74,dstree,,,0.000383,1.0,1
74,astro-256-100m,GaussianNoise(medium),75,dstree,,,0.000154,1.0,1
75,astro-256-100m,GaussianNoise(medium),76,dstree,,,0.0002364,1.0,1
76,astro-256-100m,GaussianNoise(medium),77,dstree,,,0.0001812,1.0,1
77,astro-256-100m,GaussianNoise(medium),78,dstree,,,0.0001598,1.0,1
78,astro-256-100m,GaussianNoise(medium),79,dstree,,,9.38e-05,1.0,1
79,astro-256-100m,GaussianNoise(medium),80,dstree,,,6.42e-05,1.0,1
80,astro-256-100m,GaussianNoise(medium),81,dstree,,,0.000168,1.0,1
81,astro-256-100m,GaussianNoise(medium),82,dstree,,,0.0002128,1.0,1
82,astro-256-100m,GaussianNoise(medium),83,dstree,,,0.0003964,1.0,1
83,astro-256-100m,GaussianNoise(medium),84,dstree,,,0.000195,1.0,1
84,astro-256-100m,GaussianNoise(medium),85,dstree,,,0.0001574,1.0,1
85,astro-256-100m,GaussianNoise(medium),86,dstree,,,0.0001146,1.0,1
86,astro-256-100m,GaussianNoise(medium),87,dstree,,,0.0001594,1.0,1
87,astro-256-100m,GaussianNoise(medium),88,dstree,,,5.9e-05,1.0,1
88,astro-256-100m,GaussianNoise(medium),89,dstree,,,0.0001284,1.0,1
89,astro-256-100m,GaussianNoise(medium),90,dstree,,,0.000267,1.0,1
90,astro-256-100m,GaussianNoise(medium),91,dstree,,,0.0001712,1.0,1
91,astro-256-100m,GaussianNoise(medium),92,dstree,,,0.0003326,1.0,1
92,astro-256-100m,GaussianNoise(medium),93,dstree,,,0.0001388,1.0,1
93,astro-256-100m,GaussianNoise(medium),94,dstree,,,0.0004422,1.0,1
94,astro-256-100m,GaussianNoise(medium),95,dstree,,,0.0003538,1.0,1
95,astro-256-100m,GaussianNoise(medium),96,dstree,,,0.0001168,1.0,1
96,astro-256-100m,GaussianNoise(medium),97,dstree,,,0.000133,1.0,1
97,astro-256-100m,GaussianNoise(medium),98,dstree,,,0.0002354,1.0,1
98,astro-256-100m,GaussianNoise(medium),99,dstree,,,0.0004982,1.0,1
99,astro-256-100m,GaussianNoise(medium),100,dstree,,,0.000174,1.0,1
0,astro-256-100m,GaussianNoise(hard),1,dstree,,,0.0110348,1.0,1
1,astro-256-100m,GaussianNoise(hard),2,dstree,,,0.0100824,1.0,1
2,astro-256-100m,GaussianNoise(hard),3,dstree,,,0.0042164,1.0,1
3,astro-256-100m,GaussianNoise(hard),4,dstree,,,0.0105542,1.0,1
4,astro-256-100m,GaussianNoise(hard),5,dstree,,,0.0010084,1.0,1
5,astro-256-100m,GaussianNoise(hard),6,dstree,,,0.0014756,1.0,1
6,astro-256-100m,GaussianNoise(hard),7,dstree,,,0.0009964,1.0,1
7,astro-256-100m,GaussianNoise(hard),8,dstree,,,0.0019924,1.0,1
8,astro-256-100m,GaussianNoise(hard),9,dstree,,,0.0046938,1.0,1
9,astro-256-100m,GaussianNoise(hard),10,dstree,,,0.0143864,1.0,1
10,astro-256-100m,GaussianNoise(hard),11,dstree,,,0.0172422,1.0,1
11,astro-256-100m,GaussianNoise(hard),12,dstree,,,0.029961,1.0,1
12,astro-256-100m,GaussianNoise(hard),13,dstree,,,0.0035994,1.0,1
13,astro-256-100m,GaussianNoise(hard),14,dstree,,,0.001652,1.0,1
14,astro-256-100m,GaussianNoise(hard),15,dstree,,,0.0043496,1.0,1
15,astro-256-100m,GaussianNoise(hard),16,dstree,,,0.0114168,1.0,1
16,astro-256-100m,GaussianNoise(hard),17,dstree,,,0.0049768,1.0,1
17,astro-256-100m,GaussianNoise(hard),18,dstree,,,0.0027808,1.0,1
18,astro-256-100m,GaussianNoise(hard),19,dstree,,,0.0202846,1.0,1
19,astro-256-100m,GaussianNoise(hard),20,dstree,,,0.001884,1.0,1
20,astro-256-100m,GaussianNoise(hard),21,dstree,,,0.0089922,1.0,1
21,astro-256-100m,GaussianNoise(hard),22,dstree,,,0.0017724,1.0,1
22,astro-256-100m,GaussianNoise(hard),23,dstree,,,0.0022376,1.0,1
23,astro-256-100m,GaussianNoise(hard),24,dstree,,,0.0048112,1.0,1
24,astro-256-100m,GaussianNoise(hard),25,dstree,,,0.0016944,1.0,1
25,astro-256-100m,GaussianNoise(hard),26,dstree,,,0.0024142,1.0,1
26,astro-256-100m,GaussianNoise(hard),27,dstree,,,0.006003,1.0,1
27,astro-256-100m,GaussianNoise(hard),28,dstree,,,0.0018822,1.0,1
28,astro-256-100m,GaussianNoise(hard),29,dstree,,,0.0070204,1.0,1
29,astro-256-100m,GaussianNoise(hard),30,dstree,,,0.0073508,1.0,1
30,astro-256-100m,GaussianNoise(hard),31,dstree,,,0.0046266,1.0,1
31,astro-256-100m,GaussianNoise(hard),32,dstree,,,0.0014596,1.0,1
32,astro-256-100m,GaussianNoise(hard),33,dstree,,,0.0032498,1.0,1
33,astro-256-100m,GaussianNoise(hard),34,dstree,,,0.010059,1.0,1
34,astro-256-100m,GaussianNoise(hard),35,dstree,,,0.0008762,1.0,1
35,astro-256-100m,GaussianNoise(hard),36,dstree,,,0.000931,1.0,1
36,astro-256-100m,GaussianNoise(hard),37,dstree,,,0.0111846,1.0,1
37,astro-256-100m,GaussianNoise(hard),38,dstree,,,0.005921,1.0,1
38,astro-256-100m,GaussianNoise(hard),39,dstree,,,0.0005592,1.0,1
39,astro-256-100m,GaussianNoise(hard),40,dstree,,,0.005474,1.0,1
40,astro-256-100m,GaussianNoise(hard),41,dstree,,,0.0001906,1.0,1
41,astro-256-100m,GaussianNoise(hard),42,dstree,,,0.0003324,1.0,1
42,astro-256-100m,GaussianNoise(hard),43,dstree,,,0.001942,1.0,1
43,astro-256-100m,GaussianNoise(hard),44,dstree,,,0.0109286,1.0,1
44,astro-256-100m,GaussianNoise(hard),45,dstree,,,0.0028372,1.0,1
45,astro-256-100m,GaussianNoise(hard),46,dstree,,,0.0160392,1.0,1
46,astro-256-100m,GaussianNoise(hard),47,dstree,,,0.0026392,1.0,1
47,astro-256-100m,GaussianNoise(hard),48,dstree,,,0.0019986,1.0,1
48,astro-256-100m,GaussianNoise(hard),49,dstree,,,0.0018826,1.0,1
49,astro-256-100m,GaussianNoise(hard),50,dstree,,,0.0062012,1.0,1
50,astro-256-100m,GaussianNoise(hard),51,dstree,,,0.0031686,1.0,1
51,astro-256-100m,GaussianNoise(hard),52,dstree,,,0.0058258,1.0,1
52,astro-256-100m,GaussianNoise(hard),53,dstree,,,0.0138366,1.0,1
53,astro-256-100m,GaussianNoise(hard),54,dstree,,,0.002358,1.0,1
54,astro-256-100m,GaussianNoise(hard),55,dstree,,,0.0018326,1.0,1
55,astro-256-100m,GaussianNoise(hard),56,dstree,,,0.000838,1.0,1
56,astro-256-100m,GaussianNoise(hard),57,dstree,,,0.001999,1.0,1
57,astro-256-100m,GaussianNoise(hard),58,dstree,,,0.0039492,1.0,1
58,astro-256-100m,GaussianNoise(hard),59,dstree,,,0.0037172,1.0,1
59,astro-256-100m,GaussianNoise(hard),60,dstree,,,0.0059606,1.0,1
60,astro-256-100m,GaussianNoise(hard),61,dstree,,,0.006445,1.0,1
61,astro-256-100m,GaussianNoise(hard),62,dstree,,,0.0162848,1.0,1
62,astro-256-100m,GaussianNoise(hard),63,dstree,,,0.0047612,1.0,1
63,astro-256-100m,GaussianNoise(hard),64,dstree,,,0.0142362,1.0,1
64,astro-256-100m,GaussianNoise(hard),65,dstree,,,0.0128232,1.0,1
65,astro-256-100m,GaussianNoise(hard),66,dstree,,,0.004693,1.0,1
66,astro-256-100m,GaussianNoise(hard),67,dstree,,,0.0031936,1.0,1
67,astro-256-100m,GaussianNoise(hard),68,dstree,,,0.010555,1.0,1
68,astro-256-100m,GaussianNoise(hard),69,dstree,,,0.0116468,1.0,1
69,astro-256-100m,GaussianNoise(hard),70,dstree,,,0.0104394,1.0,1
70,astro-256-100m,GaussianNoise(hard),71,dstree,,,0.0020332,1.0,1
71,astro-256-100m,GaussianNoise(hard),72,dstree,,,0.0158712,1.0,1
72,astro-256-100m,GaussianNoise(hard),73,dstree,,,0.0091076,1.0,1
73,astro-256-100m,GaussianNoise(hard),74,dstree,,,0.0017772,1.0,1
74,astro-256-100m,GaussianNoise(hard),75,dstree,,,0.0058062,1.0,1
75,astro-256-100m,GaussianNoise(hard),76,dstree,,,0.0099826,1.0,1
76,astro-256-100m,GaussianNoise(hard),77,dstree,,,0.0037522,1.0,1
77,astro-256-100m,GaussianNoise(hard),78,dstree,,,0.0066242,1.0,1
78,astro-256-100m,GaussianNoise(hard),79,dstree,,,0.0003272,1.0,1
79,astro-256-100m,GaussianNoise(hard),80,dstree,,,0.0188296,1.0,1
80,astro-256-100m,GaussianNoise(hard),81,dstree,,,0.0274248,1.0,1
81,astro-256-100m,GaussianNoise(hard),82,dstree,,,0.0178146,1.0,1
82,astro-256-100m,GaussianNoise(hard),83,dstree,,,0.0062528,1.0,1
83,astro-256-100m,GaussianNoise(hard),84,dstree,,,0.0081304,1.0,1
84,astro-256-100m,GaussianNoise(hard),85,dstree,,,0.0074472,1.0,1
85,astro-256-100m,GaussianNoise(hard),86,dstree,,,0.0042074,1.0,1
86,astro-256-100m,GaussianNoise(hard),87,dstree,,,0.0036084,1.0,1
87,astro-256-100m,GaussianNoise(hard),88,dstree,,,0.0023262,1.0,1
88,astro-256-100m,GaussianNoise(hard),89,dstree,,,0.007921,1.0,1
89,astro-256-100m,GaussianNoise(hard),90,dstree,,,0.0018398,1.0,1
90,astro-256-100m,GaussianNoise(hard),91,dstree,,,0.0052518,1.0,1
91,astro-256-100m,GaussianNoise(hard),92,dstree,,,0.0030136,1.0,1
92,astro-256-100m,GaussianNoise(hard),93,dstree,,,0.0097918,1.0,1
93,astro-256-100m,GaussianNoise(hard),94,dstree,,,0.0113974,1.0,1
94,astro-256-100m,GaussianNoise(hard),95,dstree,,,0.0041696,1.0,1
95,astro-256-100m,GaussianNoise(hard),96,dstree,,,0.0045436,1.0,1
96,astro-256-100m,GaussianNoise(hard),97,dstree,,,0.0140344,1.0,1
97,astro-256-100m,GaussianNoise(hard),98,dstree,,,0.0026152,1.0,1
98,astro-256-100m,GaussianNoise(hard),99,dstree,,,0.0009852,1.0,1
99,astro-256-100m,GaussianNoise(hard),100,dstree,,,0.0022074,1.0,1
0,deep1b-96-100m,GaussianNoise(easy),1,dstree,,,0.9995266,1.0,10
1,deep1b-96-100m,GaussianNoise(easy),2,dstree,,,0.9974484,1.0,10
2,deep1b-96-100m,GaussianNoise(easy),3,dstree,,,0.9999998,1.0,10
3,deep1b-96-100m,GaussianNoise(easy),4,dstree,,,0.930578,1.0,10
4,deep1b-96-100m,GaussianNoise(easy),5,dstree,,,0.9985508,1.0,10
5,deep1b-96-100m,GaussianNoise(easy),6,dstree,,,0.9999286,1.0,10
6,deep1b-96-100m,GaussianNoise(easy),7,dstree,,,0.9999998,1.0,10
7,deep1b-96-100m,GaussianNoise(easy),8,dstree,,,0.9999998,1.0,10
8,deep1b-96-100m,GaussianNoise(easy),9,dstree,,,1.0,1.0,10
9,deep1b-96-100m,GaussianNoise(easy),10,dstree,,,0.9997082,1.0,10
10,deep1b-96-100m,GaussianNoise(easy),11,dstree,,,0.9997326,1.0,10
11,deep1b-96-100m,GaussianNoise(easy),12,dstree,,,0.9998616,1.0,10
12,deep1b-96-100m,GaussianNoise(easy),13,dstree,,,0.999812,1.0,10
13,deep1b-96-100m,GaussianNoise(easy),14,dstree,,,1.0,1.0,10
14,deep1b-96-100m,GaussianNoise(easy),15,dstree,,,1.0,1.0,10
15,deep1b-96-100m,GaussianNoise(easy),16,dstree,,,0.9977822,1.0,10
16,deep1b-96-100m,GaussianNoise(easy),17,dstree,,,0.9999996,1.0,10
17,deep1b-96-100m,GaussianNoise(easy),18,dstree,,,0.995946,1.0,10
18,deep1b-96-100m,GaussianNoise(easy),19,dstree,,,1.0,1.0,10
19,deep1b-96-100m,GaussianNoise(easy),20,dstree,,,0.9949924,1.0,10
20,deep1b-96-100m,GaussianNoise(easy),21,dstree,,,0.9997326,1.0,10
21,deep1b-96-100m,GaussianNoise(easy),22,dstree,,,1.0,1.0,10
22,deep1b-96-100m,GaussianNoise(easy),23,dstree,,,0.9983418,1.0,10
23,deep1b-96-100m,GaussianNoise(easy),24,dstree,,,0.9999998,1.0,10
24,deep1b-96-100m,GaussianNoise(easy),25,dstree,,,0.9999824,1.0,10
25,deep1b-96-100m,GaussianNoise(easy),26,dstree,,,0.9994504,1.0,10
26,deep1b-96-100m,GaussianNoise(easy),27,dstree,,,0.2157864,1.0,10
27,deep1b-96-100m,GaussianNoise(easy),28,dstree,,,0.997484,1.0,10
28,deep1b-96-100m,GaussianNoise(easy),29,dstree,,,0.999818,1.0,10
29,deep1b-96-100m,GaussianNoise(easy),30,dstree,,,0.9679712,1.0,10
30,deep1b-96-100m,GaussianNoise(easy),31,dstree,,,0.9965092,1.0,10
31,deep1b-96-100m,GaussianNoise(easy),32,dstree,,,0.9943642,1.0,10
32,deep1b-96-100m,GaussianNoise(easy),33,dstree,,,1.0,1.0,10
33,deep1b-96-100m,GaussianNoise(easy),34,dstree,,,0.9992038,1.0,10
34,deep1b-96-100m,GaussianNoise(easy),35,dstree,,,1.0,1.0,10
35,deep1b-96-100m,GaussianNoise(easy),36,dstree,,,0.9999998,1.0,10
36,deep1b-96-100m,GaussianNoise(easy),37,dstree,,,0.9999998,1.0,10
37,deep1b-96-100m,GaussianNoise(easy),38,dstree,,,0.9280666,1.0,10
38,deep1b-96-100m,GaussianNoise(easy),39,dstree,,,0.1967112,1.0,10
39,deep1b-96-100m,GaussianNoise(easy),40,dstree,,,0.9972174,1.0,10
40,deep1b-96-100m,GaussianNoise(easy),41,dstree,,,0.9999998,1.0,10
41,deep1b-96-100m,GaussianNoise(easy),42,dstree,,,1.0,1.0,10
42,deep1b-96-100m,GaussianNoise(easy),43,dstree,,,0.9999998,1.0,10
43,deep1b-96-100m,GaussianNoise(easy),44,dstree,,,0.9981524,1.0,10
44,deep1b-96-100m,GaussianNoise(easy),45,dstree,,,0.999229,1.0,10
45,deep1b-96-100m,GaussianNoise(easy),46,dstree,,,0.9982344,1.0,10
46,deep1b-96-100m,GaussianNoise(easy),47,dstree,,,1.0,1.0,10
47,deep1b-96-100m,GaussianNoise(easy),48,dstree,,,1.0,1.0,10
48,deep1b-96-100m,GaussianNoise(easy),49,dstree,,,1.0,1.0,10
49,deep1b-96-100m,GaussianNoise(easy),50,dstree,,,0.9999998,1.0,10
50,deep1b-96-100m,GaussianNoise(easy),51,dstree,,,1.0,1.0,10
51,deep1b-96-100m,GaussianNoise(easy),52,dstree,,,1.0,1.0,10
52,deep1b-96-100m,GaussianNoise(easy),53,dstree,,,0.999839,1.0,10
53,deep1b-96-100m,GaussianNoise(easy),54,dstree,,,0.1990164,1.0,10
54,deep1b-96-100m,GaussianNoise(easy),55,dstree,,,1.0,1.0,10
55,deep1b-96-100m,GaussianNoise(easy),56,dstree,,,0.4277784,1.0,10
56,deep1b-96-100m,GaussianNoise(easy),57,dstree,,,0.8722238,1.0,10
57,deep1b-96-100m,GaussianNoise(easy),58,dstree,,,0.9999998,1.0,10
58,deep1b-96-100m,GaussianNoise(easy),59,dstree,,,1.0,1.0,10
59,deep1b-96-100m,GaussianNoise(easy),60,dstree,,,0.9999232,1.0,10
60,deep1b-96-100m,GaussianNoise(easy),61,dstree,,,0.9999996,1.0,10
61,deep1b-96-100m,GaussianNoise(easy),62,dstree,,,0.9997482,1.0,10
62,deep1b-96-100m,GaussianNoise(easy),63,dstree,,,0.9997306,1.0,10
63,deep1b-96-100m,GaussianNoise(easy),64,dstree,,,0.9997896,1.0,10
64,deep1b-96-100m,GaussianNoise(easy),65,dstree,,,1.0,1.0,10
65,deep1b-96-100m,GaussianNoise(easy),66,dstree,,,1.0,1.0,10
66,deep1b-96-100m,GaussianNoise(easy),67,dstree,,,1.0,1.0,10
67,deep1b-96-100m,GaussianNoise(easy),68,dstree,,,0.9999998,1.0,10
68,deep1b-96-100m,GaussianNoise(easy),69,dstree,,,0.9993324,1.0,10
69,deep1b-96-100m,GaussianNoise(easy),70,dstree,,,0.9996894,1.0,10
70,deep1b-96-100m,GaussianNoise(easy),71,dstree,,,1.0,1.0,10
71,deep1b-96-100m,GaussianNoise(easy),72,dstree,,,1.0,1.0,10
72,deep1b-96-100m,GaussianNoise(easy),73,dstree,,,0.8675406,1.0,10
73,deep1b-96-100m,GaussianNoise(easy),74,dstree,,,0.9999998,1.0,10
74,deep1b-96-100m,GaussianNoise(easy),75,dstree,,,0.9795342,1.0,10
75,deep1b-96-100m,GaussianNoise(easy),76,dstree,,,0.9999826,1.0,10
76,deep1b-96-100m,GaussianNoise(easy),77,dstree,,,1.0,1.0,10
77,deep1b-96-100m,GaussianNoise(easy),78,dstree,,,1.0,1.0,10
78,deep1b-96-100m,GaussianNoise(easy),79,dstree,,,0.9999998,1.0,10
79,deep1b-96-100m,GaussianNoise(easy),80,dstree,,,1.0,1.0,10
80,deep1b-96-100m,GaussianNoise(easy),81,dstree,,,1.0,1.0,10
81,deep1b-96-100m,GaussianNoise(easy),82,dstree,,,0.9992948,1.0,10
82,deep1b-96-100m,GaussianNoise(easy),83,dstree,,,1.0,1.0,10
83,deep1b-96-100m,GaussianNoise(easy),84,dstree,,,1.0,1.0,10
84,deep1b-96-100m,GaussianNoise(easy),85,dstree,,,0.9948676,1.0,10
85,deep1b-96-100m,GaussianNoise(easy),86,dstree,,,0.9957782,1.0,10
86,deep1b-96-100m,GaussianNoise(easy),87,dstree,,,1.0,1.0,10
87,deep1b-96-100m,GaussianNoise(easy),88,dstree,,,1.0,1.0,10
88,deep1b-96-100m,GaussianNoise(easy),89,dstree,,,0.982626,1.0,10
89,deep1b-96-100m,GaussianNoise(easy),90,dstree,,,1.0,1.0,10
90,deep1b-96-100m,GaussianNoise(easy),91,dstree,,,0.9996722,1.0,10
91,deep1b-96-100m,GaussianNoise(easy),92,dstree,,,0.9674238,1.0,10
92,deep1b-96-100m,GaussianNoise(easy),93,dstree,,,0.9999998,1.0,10
93,deep1b-96-100m,GaussianNoise(easy),94,dstree,,,1.0,1.0,10
94,deep1b-96-100m,GaussianNoise(easy),95,dstree,,,1.0,1.0,10
95,deep1b-96-100m,GaussianNoise(easy),96,dstree,,,1.0,1.0,10
96,deep1b-96-100m,GaussianNoise(easy),97,dstree,,,1.0,1.0,10
97,deep1b-96-100m,GaussianNoise(easy),98,dstree,,,0.9446808,1.0,10
98,deep1b-96-100m,GaussianNoise(easy),99,dstree,,,1.0,1.0,10
99,deep1b-96-100m,GaussianNoise(easy),100,dstree,,,0.9999998,1.0,10
0,deep1b-96-100m,GaussianNoise(medium),1,dstree,,,0.999297,1.0,10
1,deep1b-96-100m,GaussianNoise(medium),2,dstree,,,1.0,1.0,10
2,deep1b-96-100m,GaussianNoise(medium),3,dstree,,,1.0,1.0,10
3,deep1b-96-100m,GaussianNoise(medium),4,dstree,,,1.0,1.0,10
4,deep1b-96-100m,GaussianNoise(medium),5,dstree,,,1.0,1.0,10
5,deep1b-96-100m,GaussianNoise(medium),6,dstree,,,1.0,1.0,10
6,deep1b-96-100m,GaussianNoise(medium),7,dstree,,,1.0,1.0,10
7,deep1b-96-100m,GaussianNoise(medium),8,dstree,,,0.9993656,1.0,10
8,deep1b-96-100m,GaussianNoise(medium),9,dstree,,,1.0,1.0,10
9,deep1b-96-100m,GaussianNoise(medium),10,dstree,,,1.0,1.0,10
10,deep1b-96-100m,GaussianNoise(medium),11,dstree,,,0.9999826,1.0,10
11,deep1b-96-100m,GaussianNoise(medium),12,dstree,,,1.0,1.0,10
12,deep1b-96-100m,GaussianNoise(medium),13,dstree,,,1.0,1.0,10
13,deep1b-96-100m,GaussianNoise(medium),14,dstree,,,1.0,1.0,10
14,deep1b-96-100m,GaussianNoise(medium),15,dstree,,,1.0,1.0,10
15,deep1b-96-100m,GaussianNoise(medium),16,dstree,,,1.0,1.0,10
16,deep1b-96-100m,GaussianNoise(medium),17,dstree,,,0.9999998,1.0,10
17,deep1b-96-100m,GaussianNoise(medium),18,dstree,,,0.9999828,1.0,10
18,deep1b-96-100m,GaussianNoise(medium),19,dstree,,,0.9999998,1.0,10
19,deep1b-96-100m,GaussianNoise(medium),20,dstree,,,1.0,1.0,10
20,deep1b-96-100m,GaussianNoise(medium),21,dstree,,,0.999999,1.0,10
21,deep1b-96-100m,GaussianNoise(medium),22,dstree,,,0.984603,1.0,10
22,deep1b-96-100m,GaussianNoise(medium),23,dstree,,,1.0,1.0,10
23,deep1b-96-100m,GaussianNoise(medium),24,dstree,,,1.0,1.0,10
24,deep1b-96-100m,GaussianNoise(medium),25,dstree,,,0.99944,1.0,10
25,deep1b-96-100m,GaussianNoise(medium),26,dstree,,,1.0,1.0,10
26,deep1b-96-100m,GaussianNoise(medium),27,dstree,,,0.99944,1.0,10
27,deep1b-96-100m,GaussianNoise(medium),28,dstree,,,0.991776,1.0,10
28,deep1b-96-100m,GaussianNoise(medium),29,dstree,,,1.0,1.0,10
29,deep1b-96-100m,GaussianNoise(medium),30,dstree,,,0.9999998,1.0,10
30,deep1b-96-100m,GaussianNoise(medium),31,dstree,,,1.0,1.0,10
31,deep1b-96-100m,GaussianNoise(medium),32,dstree,,,0.99944,1.0,10
32,deep1b-96-100m,GaussianNoise(medium),33,dstree,,,0.9968572,1.0,10
33,deep1b-96-100m,GaussianNoise(medium),34,dstree,,,0.3998288,1.0,10
34,deep1b-96-100m,GaussianNoise(medium),35,dstree,,,1.0,1.0,10
35,deep1b-96-100m,GaussianNoise(medium),36,dstree,,,1.0,1.0,10
36,deep1b-96-100m,GaussianNoise(medium),37,dstree,,,0.8955082,1.0,10
37,deep1b-96-100m,GaussianNoise(medium),38,dstree,,,0.9609408,1.0,10
38,deep1b-96-100m,GaussianNoise(medium),39,dstree,,,1.0,1.0,10
39,deep1b-96-100m,GaussianNoise(medium),40,dstree,,,0.9996124,1.0,10
40,deep1b-96-100m,GaussianNoise(medium),41,dstree,,,0.9999998,1.0,10
41,deep1b-96-100m,GaussianNoise(medium),42,dstree,,,1.0,1.0,10
42,deep1b-96-100m,GaussianNoise(medium),43,dstree,,,1.0,1.0,10
43,deep1b-96-100m,GaussianNoise(medium),44,dstree,,,0.9985288,1.0,10
44,deep1b-96-100m,GaussianNoise(medium),45,dstree,,,0.999377,1.0,10
45,deep1b-96-100m,GaussianNoise(medium),46,dstree,,,1.0,1.0,10
46,deep1b-96-100m,GaussianNoise(medium),47,dstree,,,0.890773,1.0,10
47,deep1b-96-100m,GaussianNoise(medium),48,dstree,,,0.9774946,1.0,10
48,deep1b-96-100m,GaussianNoise(medium),49,dstree,,,0.9992806,1.0,10
49,deep1b-96-100m,GaussianNoise(medium),50,dstree,,,0.9999998,1.0,10
50,deep1b-96-100m,GaussianNoise(medium),51,dstree,,,0.9999996,1.0,10
51,deep1b-96-100m,GaussianNoise(medium),52,dstree,,,0.9999998,1.0,10
52,deep1b-96-100m,GaussianNoise(medium),53,dstree,,,0.9995252,1.0,10
53,deep1b-96-100m,GaussianNoise(medium),54,dstree,,,1.0,1.0,10
54,deep1b-96-100m,GaussianNoise(medium),55,dstree,,,0.9995386,1.0,10
55,deep1b-96-100m,GaussianNoise(medium),56,dstree,,,0.9999996,1.0,10
56,deep1b-96-100m,GaussianNoise(medium),57,dstree,,,0.9994402,1.0,10
57,deep1b-96-100m,GaussianNoise(medium),58,dstree,,,1.0,1.0,10
58,deep1b-96-100m,GaussianNoise(medium),59,dstree,,,1.0,1.0,10
59,deep1b-96-100m,GaussianNoise(medium),60,dstree,,,0.7830154,1.0,10
60,deep1b-96-100m,GaussianNoise(medium),61,dstree,,,0.9999998,1.0,10
61,deep1b-96-100m,GaussianNoise(medium),62,dstree,,,0.9999998,1.0,10
62,deep1b-96-100m,GaussianNoise(medium),63,dstree,,,1.0,1.0,10
63,deep1b-96-100m,GaussianNoise(medium),64,dstree,,,1.0,1.0,10
64,deep1b-96-100m,GaussianNoise(medium),65,dstree,,,1.0,1.0,10
65,deep1b-96-100m,GaussianNoise(medium),66,dstree,,,0.9998874,1.0,10
66,deep1b-96-100m,GaussianNoise(medium),67,dstree,,,0.9997254,1.0,10
67,deep1b-96-100m,GaussianNoise(medium),68,dstree,,,1.0,1.0,10
68,deep1b-96-100m,GaussianNoise(medium),69,dstree,,,0.9999998,1.0,10
69,deep1b-96-100m,GaussianNoise(medium),70,dstree,,,0.9997322,1.0,10
70,deep1b-96-100m,GaussianNoise(medium),71,dstree,,,1.0,1.0,10
71,deep1b-96-100m,GaussianNoise(medium),72,dstree,,,1.0,1.0,10
72,deep1b-96-100m,GaussianNoise(medium),73,dstree,,,0.9635744,1.0,10
73,deep1b-96-100m,GaussianNoise(medium),74,dstree,,,0.9999998,1.0,10
74,deep1b-96-100m,GaussianNoise(medium),75,dstree,,,0.9999998,1.0,10
75,deep1b-96-100m,GaussianNoise(medium),76,dstree,,,1.0,1.0,10
76,deep1b-96-100m,GaussianNoise(medium),77,dstree,,,0.9992504,1.0,10
77,deep1b-96-100m,GaussianNoise(medium),78,dstree,,,0.9999998,1.0,10
78,deep1b-96-100m,GaussianNoise(medium),79,dstree,,,0.9999998,1.0,10
79,deep1b-96-100m,GaussianNoise(medium),80,dstree,,,1.0,1.0,10
80,deep1b-96-100m,GaussianNoise(medium),81,dstree,,,0.9999998,1.0,10
81,deep1b-96-100m,GaussianNoise(medium),82,dstree,,,1.0,1.0,10
82,deep1b-96-100m,GaussianNoise(medium),83,dstree,,,1.0,1.0,10
83,deep1b-96-100m,GaussianNoise(medium),84,dstree,,,0.9999998,1.0,10
84,deep1b-96-100m,GaussianNoise(medium),85,dstree,,,1.0,1.0,10
85,deep1b-96-100m,GaussianNoise(medium),86,dstree,,,0.999329,1.0,10
86,deep1b-96-100m,GaussianNoise(medium),87,dstree,,,1.0,1.0,10
87,deep1b-96-100m,GaussianNoise(medium),88,dstree,,,1.0,1.0,10
88,deep1b-96-100m,GaussianNoise(medium),89,dstree,,,0.9999996,1.0,10
89,deep1b-96-100m,GaussianNoise(medium),90,dstree,,,1.0,1.0,10
90,deep1b-96-100m,GaussianNoise(medium),91,dstree,,,0.8833062,1.0,10
91,deep1b-96-100m,GaussianNoise(medium),92,dstree,,,0.9992158,1.0,10
92,deep1b-96-100m,GaussianNoise(medium),93,dstree,,,0.9999998,1.0,10
93,deep1b-96-100m,GaussianNoise(medium),94,dstree,,,1.0,1.0,10
94,deep1b-96-100m,GaussianNoise(medium),95,dstree,,,1.0,1.0,10
